,AAPL,ADBE,AMZN,BTC-USD,FB,GCF,IRX,MSFT,NVDA,QCOM,TSLA,TXN
18,0.021629063554136074,0.00260443795124754,0.010413804362547907,-0.025598800340442818,-0.006248637463802664,-0.002332354775024914,0.004800763672012431,0.003747486655693466,0.051359804730014114,0.03308050785482686,-0.002229695429159073,0.026462244096796095
19,-0.00030037793856130257,0.015620704303674016,0.0033986570933870475,0.021114710381221036,0.009804946722710595,-0.002266896590549128,-0.0038222156001165297,0.0016424072725198524,0.024927961083931693,0.006404502889324704,0.016281313002546982,0.01249653428373576
20,-0.009111863567643153,0.00484255654931065,-0.005592677678815328,0.027350847496536934,0.01846965699208436,0.0009229812093713985,-0.023980792039083765,-0.0014161485108583616,0.006126263705540591,0.008484640304627256,0.002782277578280201,-0.009494075638092903
21,0.018340728346382118,0.02144920229130931,0.015082110259023285,0.06480383180815696,0.0,-0.0170958192670031,0.01474200006115689,0.012839668993510411,0.011812642413428831,0.01906135428807665,0.01660245106156344,0.02117452475051218
22,0.005854673314775294,0.0013955325315839762,0.006305369165876096,0.0549195775982847,0.010362694300518172,0.013712471373251489,0.04019367670072116,0.006633062064218542,-0.023710757794694448,-0.006578907858635796,-0.011533175206230095,-0.009642473844184263
23,0.00828695361362497,0.014300399313564638,0.002424606843878685,0.014360317604584338,0.011282035632011134,-0.005624394526111964,0.006983289055332964,0.0064433050023255944,0.0032053851603839334,-0.004934598640692345,0.04609217773006735,-0.0010338690851584564
24,-0.000880658476332119,-0.005626434910111389,0.002016520979725378,0.014346026862422256,-0.004056810670071909,0.0002148269768844635,0.006934750691116154,-0.002910004194590421,-0.015483809390418046,0.0003916433223922766,-0.007662848315439286,-0.001638735022001736
25,-0.020614046622354665,-0.0034870633603649726,0.004843205266242823,0.07082074209722089,-0.003258652798053374,0.0003579098067287845,0.0078053076924256,-0.0007295104678664011,-0.01884795520064797,-0.0003914899979488018,-0.01184037218092271,-0.007084368245553696
26,0.006099566608307017,0.004225533878771781,0.01842940887196942,0.10392020009443503,0.017623683611774688,0.00901608270907861,-0.029612674614459822,-0.0036507845770635816,0.0006361148350984003,-0.0010438933808403217,-0.0012155890182959928,0.007395887922952538
27,0.009888422304584754,0.009138720143787804,0.014640640062710597,-0.14085680731712602,0.01766973994799237,-0.004113131592249353,-0.015023503817159556,0.010186392222559792,0.017481453089184695,-0.028608723972122885,0.038511677805164846,0.007427896168916703
28,-0.007282128671725063,0.00201965957065231,-0.008099537334396723,0.1095007210601795,-0.0073990037567797096,0.00398773438098976,-0.003813219843971094,0.0039897084890256895,0.03886033570883041,-0.008741119660799823,-0.001339343200528309,0.0006859112441957027
29,0.007682562229687662,0.005916798725960515,0.00496237211965167,-0.03610453370408184,0.018088751512855605,0.0010639052230836388,-0.0023922852763973435,0.0036125740294263853,0.007998624700880752,0.016144432105441586,0.027158373564052596,0.013707989329319492
30,0.009395230608500338,-0.0021330348182649894,0.0049676729161487465,-0.09550801721584046,-0.004685856777265185,-0.001558787873126799,0.008633039394295716,0.0,-0.0020284821042252377,0.007075984016585712,0.03435616864797564,0.012846380809194535
31,-0.0034600438073955075,-0.009910601962075827,-0.005487392750038511,-0.021634200665230252,-0.0003433246185150507,0.008586501614755049,-0.014265322135482483,-0.013102983888616082,-0.0011359107141025726,0.0031816070994563628,-0.004418126628535246,-0.009679533001774043
32,-0.005623365526448154,0.01207066501164289,-0.00889098706409397,0.020650116774459715,-0.010007816536413694,0.00337713824872532,-0.02894353309429365,-0.005908730401176787,0.01574103507521918,0.0011894115324655452,0.009826419793075525,-0.01263902042286802
33,0.011359637037938075,0.0022301040471914835,-0.007093269014523784,0.1073529339969792,-0.005054530510583466,-0.0007012131106650665,0.0,0.0011006665229935653,0.0027694757394429725,-0.018347176540838173,-0.005179312923420776,0.011862097407891126
34,-0.014927587608369541,-0.010352140073800031,-0.006764752878132052,-0.06235391898004139,-0.012052984279601553,0.00014039242552454922,0.005961293519681332,0.0014658656346997478,-0.010224367719328331,0.008470876518675396,0.018300887442959768,-0.011048222794193596
35,0.022853995245692982,0.005474607170830481,0.01074561986728928,-0.02112958491922401,0.019963736144798627,-0.003648405994557402,0.003950566235267905,0.013248367099427893,0.017097834551982993,0.012666580977771735,-0.009683166485274786,0.007845788778242602
36,0.007817847070743289,-0.002171391789539734,0.004462052512187675,0.02095838770931313,0.00019767341184784293,0.0019013261661902092,0.0034431724095878025,0.006212760223553104,0.0253326234695348,-0.02409462712505317,0.01756098994733013,0.015992531369106278
37,-0.0008141189895919387,0.007762713047146708,0.003168764140366598,0.021617058544519452,0.011365897632044764,-0.006255288240531676,0.009803912402207349,0.010266295079984777,0.017078628756212577,0.023610268083638752,0.018103573348026814,0.07437325732463185
38,-0.007907066619515124,-0.004963348315572658,-0.013489592472189615,0.07293009429655473,-0.01930028768475711,0.003253395223501654,0.0014563209049351933,-0.0037663645898111664,-0.029553513589061664,-0.006853910617007464,-0.1361371482128939,-0.012790757089233495
39,0.0034778464108966567,0.008227182123399901,-0.015589009280602029,0.023429552014133215,-0.004783053568603424,0.0007754498314680447,-0.006301508324021321,0.008203119089851718,0.009747533914828521,-0.0017251695688823565,-0.0034087542651107805,0.00636054297625166
40,0.009338463489231508,-0.013011173373321472,-0.015748486599563072,-0.03318800918078746,-0.01907383008056951,0.007114663116113862,-0.004878044241882762,-0.002193100544308213,-0.0014279641566034007,-0.003323555950900281,0.03389750836911487,0.014122850730781122
41,-0.0042920290411929685,-0.011652843428295534,-0.007278580998404949,-0.06563153479411477,0.005613916663369967,-0.0025179937811333764,-0.004901956201104007,-0.004821712958288593,0.003603450767225125,-0.0021342287943801885,0.02752683450342519,-0.005108298864205829
42,0.02040408487345302,-0.015742422165304637,-0.01672346473853703,0.04026215537942113,-0.014261051838918903,-0.0036462739365369368,0.0,-0.029070113732181935,-0.03835837736634218,-0.022055838238803305,-0.0026830898418214177,-0.02746217630448411
43,-0.021639136293615913,-0.001405283178550043,-0.006138957363995834,-0.03585036493032401,-0.007722803032463421,0.017383313918979404,-0.014778311237724773,0.013135436918371823,-0.02252233683965088,-0.02679073662018361,-0.032117838324469794,-0.012479074957451264
44,-0.021158016887154796,-0.015849118575371857,-0.01729079457095939,-0.09974390088768914,-0.019249683688692176,0.013143331710626871,-0.023500025272369607,-0.008402089287830372,-0.02261715125532804,-0.000702106036274297,0.0020953511181254214,-0.013203800538065913
45,-0.05234775977254924,-0.045453019958149654,-0.03187182469823546,0.06230768322534974,-0.0385673917053444,0.0053257196218403635,0.021505405222783658,-0.03425848268124709,-0.06452017581274638,-0.033028711922652665,-0.02568913896240199,-0.04014109053761028
46,0.018930201865948515,0.02086605225128646,0.01286021489016731,-0.13009972955850602,0.015297412890852069,0.023702814340790912,-0.013533809696442023,0.018758041507301204,0.010345602494144401,-0.009157140568816002,0.010642958248179957,0.01770286356913653
47,0.010355400519536317,0.009817957592283433,0.0031155470577677313,0.022807481217359316,0.0034686434811244116,-0.006369068762197561,0.0010162470505845622,0.00438008944984003,0.01010814425266826,0.01804317291856794,0.011570889802285489,0.014453818961375431
48,0.022055822543487258,0.03030935609512664,0.02201962177806749,0.10034036323545137,0.027059194873244152,-0.0007344432274815071,-0.01015227443454536,0.026685644559711674,0.028396878387063174,0.026801244430647797,0.020906558543805964,0.02973822247871971
49,-0.00824037778225728,-0.009906683521809234,-0.013808825620452936,-0.012726782329064878,-0.012147652051470947,0.005813225567360636,-0.011282089153140995,-0.00849572316730185,-0.025780190747334286,0.0033680140825589344,-0.013806146625085502,-0.029764339233184334
50,-0.002537478622529732,-0.02096120800882806,-0.0125360496687702,0.02244926725812757,-0.013202080946228323,-0.0020594549629248116,0.014004185680589698,-0.013942615000808622,-0.017706777122140305,-0.02377626522634635,-0.025530845304210126,-0.00439431313503913
51,0.042348483189915465,0.01565917071479639,0.022084979105208458,-0.015606204170657723,0.016615428128525123,0.009120006448875229,-0.024040946042462097,0.02069394281660908,0.030373249926312074,0.03409725210492409,0.02615610476100949,0.027148586602426805
52,-0.029765133237325103,-0.03243854872616159,-0.03364504754200959,-0.024152889523769483,-0.0463782986251543,0.0024407619976820616,-0.03406705360119511,-0.03011445364820231,-0.038321116111918685,-0.01801057742359813,-0.06544681305580946,-0.02221503012522741
53,-0.004981487899953674,-0.003349122875154764,0.007464737981167424,-0.04276653919461193,0.01602576103961173,-0.004672266188474938,-0.01085192596087825,-0.0022391851129691664,-0.008662426389945077,0.003950473060231108,-0.018122243834748697,-0.0062189347781440585
54,0.023594755067372297,0.016766371529908675,0.009261734126690957,-0.00897322315406024,0.0060791972868954325,-0.007999983858471116,0.016456440676015482,0.018327407494057812,0.07252776311281739,0.029791980642206006,0.019940656724465322,0.024781018502815666
55,0.018644131190801883,0.0018089719658713754,0.013137589903745583,0.01018311979244002,0.013445842469986813,0.0027992209434382076,0.025364236480602154,0.016748803685426417,0.07031855756214167,0.021697681375281386,0.03132677546723306,0.014492676684510153
56,4.7556443046437025e-05,-0.007848073605045136,-0.008116198419710674,-0.004190753523789725,-0.012676589319241094,0.0,0.014736840784384642,-0.008308664260536003,-0.017039469535527818,0.016027772810485397,-0.004276335566547607,-0.0023273616130757846
57,0.010838519565338656,0.02037033179896275,0.012301698764070057,-0.039778510171619375,-0.0014144742412774969,-0.0048517392504739965,0.005186717117093842,0.011146611685760366,0.020015497128669235,0.00828178322130646,-0.022270444060242367,0.013916773015596462
58,-0.0008465054917098369,-0.013171873748737961,-0.010353490725939274,0.007932599028432463,-0.008226694309556692,0.019568507181138672,-0.014447883210816803,-0.007277252850488858,0.0014598981596229965,0.005866985416204118,0.005977447284694959,-0.006585092367116241
59,-0.0462205006862606,-0.01824880932756523,-0.030498840789987658,-0.0035292930608459283,-0.023566213163882854,-0.00019646715748000698,0.01204188602580647,-0.03186242986537857,-0.05271743937050921,-0.04705122497629721,-0.04839076099732642,-0.039294018399474884
60,0.018999198589223054,0.022305579020364563,0.011002389120907674,0.00927376519668166,0.014683547737561753,0.009631101815898768,0.005173300892947097,0.015443554260742953,0.018529945346440924,-0.00829707495818821,0.01702935765115665,0.011472162736958946
61,-0.011283881481577218,0.002459035799232012,-0.003979964091161858,0.04977443590680308,0.005211812143630423,-0.002076541967472423,-0.0015439535948841288,0.002140977934362631,-0.022061006906639702,0.014538675417482327,-0.004279025765352662,0.004191754751317944
62,0.006710416224478877,-0.02528936609262622,0.0013735967747601219,0.031137477786643997,0.0025371839345575964,-0.007348191227290024,0.0,-0.0013262057266756333,-0.0025984848972592234,0.005137073631352518,0.007053394176991912,0.004583394852206046
63,0.016931948933478047,0.015950093652283392,0.012554923856631817,0.01139515690337567,0.020961778898158423,-0.004847706789428474,-0.0036082930336303054,0.018884627071902305,0.03585170182597541,0.0282448291836066,0.02838719380702237,0.0067622706092673734
64,-0.0012918850695706752,-0.007396277713682675,-0.005659418502795055,0.028859736926716506,0.0005388308497065175,0.017642057309485315,-0.011898604387901246,-0.001882271645842537,0.0030538414124867685,0.01726615744108262,0.01759060508402066,0.0014567179471076663
65,-0.014563540691406862,-0.007240509957068819,0.007628217498176104,0.013718514042569074,-0.017665744663348026,0.002846254184988517,-0.002617798596338705,-0.01320187646263904,-0.019939003143031986,-0.03407500067086522,-0.0026595173573706887,-0.01624263195386244
66,0.016966435220964193,0.007611944781607871,0.006022901210575249,0.07615813067183441,0.026043094555049384,-0.022511786954043878,0.007874008357040774,0.011687746308444158,0.027958636144991722,0.0262249717592844,-0.019243529967439166,0.023410752700116833
67,0.0195515492396372,0.011068144163491889,0.022270093464850094,-0.027739623222421628,0.020091880512445703,-0.006071052589394554,-0.005208328482694924,0.017583542296842003,0.06506290514175062,0.02464624302770546,0.04032986032483343,0.017818325391672607
68,-9.373353845631982e-05,-0.009765412888249392,-0.003916924384074538,0.040407124768529146,-0.017862695193009648,-0.002655689901521985,-0.001047106955887278,-0.006783464449383048,-0.006064309626758524,-0.0018987961758248906,-0.009277783002581086,0.0022080246945319626
69,0.0042671302827055335,-0.019793692005731223,-0.0011780869306319275,0.002046436150864972,0.006773635801712974,-0.007921650066934682,0.0026205425847072306,-0.011358554301204693,0.010355513541690398,-0.007990807842492065,0.019081116695769618,7.872952960985558e-05
70,0.011812905863611833,-0.011313903625637,-0.00589724897031596,-0.008646764326666112,-0.013721108355917333,0.0027511074626627163,0.0,-0.010471300651535786,0.014847537522217236,0.0063929896740471115,0.016178436782244843,-0.00047208665722497933
71,0.03179514266124439,0.005938958658154858,0.0013402220981624247,-0.042899336801604404,0.012461767991819084,0.0028773599354687818,-0.009409308307566366,0.0002937983419355472,0.0062780950916900835,0.023178453389679277,0.049078635817405125,0.012122212492443829
72,-0.002236255515377983,0.0008639579358831195,0.011278207068545987,0.014933443976921312,-0.005411450171016963,-0.005204461874915967,0.002638519937706807,0.010285288954645422,-0.00032554169773191255,-0.010262942298607247,-0.004977709261084984,0.012754695591709053
73,-0.019454027249625527,0.001187026483291831,-0.00228368251270894,-0.01223256154903185,-0.001493565783718287,0.008182943840697732,0.023684250978222243,-0.0014544006895941264,-0.012644449591835749,-0.008472360853652772,-0.002724994335049691,-0.004684408818705688
74,0.005257281058821173,0.01645405594337368,-0.017125708452679467,-0.0427657511938907,-0.005181907196174951,0.001330583482459513,-0.003599017225159762,-0.007209469332163265,-0.009508703126046236,-0.004718840852895201,-0.009747158073926454,-0.00964432162197204
75,0.003638020423751609,0.006220654618408927,0.008136828085409498,-0.07747238810719048,0.009988189228648636,0.0015945946800830502,-0.029927744898512798,0.007775141507438521,0.0047722658110018745,0.008329038182470994,0.008154522182108659,0.009348550188316818
76,0.00937908550929678,-0.017457589581938437,-0.0027928384704155595,0.025850521886593203,0.0003190002020929672,-0.006036468050373167,0.0015957558449171128,0.00822485245929827,-0.0060199345409771565,0.002668742208873809,-0.005310640151983237,-0.0019294723342061504
77,-0.008124821859197495,0.005505536029605462,0.0022229040250305587,0.006089578552864294,0.010630381665186928,0.005939685176889142,-0.017525221501050847,0.018408927836805367,-0.016890727012978113,-0.008491790058443804,0.01277255348217432,-0.003711960251042923
78,-0.014618090514339266,-0.011910708907061474,-0.015009588701791143,-0.013744945908168327,-0.0011044846667787045,0.010880316998928219,-0.0027027000903736553,-0.011554632612995164,-0.024019390296842302,-0.022881265351950897,-0.024249780067077453,-0.01676621227050834
79,0.0045468684967588935,-0.001691199361339213,-0.004938235822209314,0.011148285637548438,-0.016374377252103556,0.0055129124389627915,0.01897017131634593,-0.002151394928620709,0.012450155995836543,0.010465687081383956,0.002535072559625151,0.008683941599855638
80,-0.004754970836741257,-0.017913787402567327,-0.024472112407794233,0.05511826854733437,-0.029654257187279764,-0.01794922031082391,-0.018617003569240342,-0.012648975104902593,-0.013212111366139423,-0.026022668939396087,-0.07470049770707798,-0.015340104536667565
81,0.015389747445182955,0.01820380751222772,0.01534210927122781,-0.013999682770833077,0.00838484268918993,0.001927438828339234,-0.04065043171853522,0.01441241321362674,0.03303774044992758,0.02698405876691612,0.024595749058844207,0.015340497820140575
82,-0.005157720793322773,0.022996810190844874,-0.016111241081918304,-0.0580850243386819,-0.014715549214977863,-0.005572155498548947,-0.022598848748059952,0.0012915332682752467,-0.00499358060208388,0.0011647245143073803,0.0606033943465254,0.00289665768667291
83,-0.004866008437753089,-0.022092206291560834,-0.008270884064703443,-0.0006898901425563819,-0.01671197877206021,-0.022280051336141082,0.02312136497804751,-0.012971193147918059,-0.031464997186264165,-0.009308500370373562,-0.0017728056566221895,-0.007571750479077877
84,0.023535265368696656,-0.004648009314711432,0.0060622349554144694,0.027332707357414776,0.0055335725226697274,0.01112099977563119,-0.009604497247949095,0.00943879718989482,0.013449121002795383,-0.004567405367488453,-0.005203793586005423,0.01651732932382144
85,0.002768226854999778,-0.012814510569852944,-0.00014978297291068365,-0.0238282805498643,-0.012747103824799488,0.012820512820512775,-0.010268115493603291,-0.014097476510448348,-0.00040231652023625664,-0.010618554580798745,0.0158591759528528,-0.005029422016024188
86,-0.025067970150381313,-0.02218469429993486,-0.01291737598591125,-0.0021105749822180053,-0.0068823813883215346,0.004063941096560608,-0.040345851224746765,-0.017655489445785544,-0.005517191397058641,-0.019610458320205137,-0.006375419437027574,-0.013609188350863777
87,0.00849477049832914,0.02152550122082908,0.0065315594544410605,0.022912889639430167,0.027376853449036842,-0.0005971895883765121,-0.00600600041583621,0.01210566514143796,0.04779237319052876,0.02351667743667263,-0.041541572010511785,0.014664114263128747
88,0.02803178472344503,0.01674007951823464,0.008831943540800635,-0.017869397686568034,0.005964946127238191,-0.005643341040734162,0.010876137152198817,0.013501390585400896,0.0036402678944105205,0.02324050039249248,-0.006866062346884361,0.011188912049663546
89,0.00022040000893608358,-0.0002166289732987714,-0.004018043937733529,-0.0423226300562074,-0.004267133751638674,-0.0003338452402357195,-0.010759119492956493,-0.007239965156872863,0.012969192113390982,-0.014840691556433638,0.027178832459986868,-0.009912396325136186
90,-0.01171503298885146,-0.021921298151013846,-0.015669562336801057,-0.02503712008044423,-0.010741277573757313,0.005944446102269962,-0.01631416971340649,-0.010574627582228269,-0.03851795087234544,-0.04571653296071965,0.009801439000386214,-0.030034969349107765
91,0.011720096113427392,0.012701704434373351,0.00966278730373138,0.009250450148868827,0.011814380329201901,-0.007502773349037706,0.003071250102697265,0.018943098522352653,0.019635582204701185,0.02059021995979271,0.018662777333308123,0.019683167237844357
92,0.013478465722108757,0.002588770193959755,-0.001004640258399303,0.0033850433381186207,0.001000793270352407,-0.00809479345798525,-0.006123692813213011,0.006220889477899005,0.012838159481863176,0.008338936824113574,0.0008588646201284078,0.0022755593330650026
93,0.02659829066742425,0.012037229712520192,0.006778065009647172,0.013218884990569668,0.023107280399469632,0.006070007618794726,-0.003080711738941755,0.004169709046770054,0.016172204507945764,0.0230759638158895,0.012870745065337807,0.01847635749972687
94,-0.001439572397425426,-0.0018326556827953366,0.002604051948813524,0.06033939401703048,-0.0049405703352377595,-0.009452286684638267,0.0,-0.0009307916770486813,0.0029033966655329646,-0.0052152604432395,0.03658879358600231,-0.002613465721868602
95,-0.0023316227752596674,0.005796010786290662,0.017823897430093272,0.02675033314982045,0.03060890794257931,0.007038457353749195,-0.0018541538468791474,0.014475354314965161,0.05275283854374346,0.01992149091079498,0.0036192565021768708,0.014951844691996952
96,-0.004037084177825223,-0.023945030568914283,0.005686410845635592,-0.002734199230500889,0.003494116492360755,0.0028898177608367437,0.006191944522728088,-0.008193916917595745,-0.010999544160085972,0.005268524900009508,0.0072124094445744635,-0.016629966691288134
97,0.0038826520962933486,-0.012688015466715274,0.005654189731309156,-0.0017896052830365106,0.004431529012749458,-0.0027475021926520737,0.0,-0.005127832131167298,0.000411895205727264,0.009459397557124882,0.008546684073532651,0.004864920069298062
98,0.004803018750316079,-0.013816674177802635,-0.016766604958152076,-0.021013642005712985,-0.023845755032759763,-0.0038972765408609167,0.0,-0.016321960513625777,-0.01955834530884859,-0.016335444138291022,-0.019162530025068514,-0.00514868097564436
99,0.017342650589636577,0.004971404710892635,0.01601699236854781,0.015835734030373416,0.021038408796944408,-0.00047225663158245723,-0.006153840285081147,0.007423077162377556,0.028977874914598134,0.016735482034944793,-0.013426710155750143,0.01135465506161748
100,-0.0022868333777205097,-0.021548493774969812,-0.011161169164035867,-0.007224177456150227,-0.03910201509137379,0.005534233321464299,0.0,-0.014881055313781921,-0.002040719605657104,-0.00645734580431323,0.008205135304751865,-0.018024726060462126
101,0.013418944290808588,0.000880964378391802,-0.002016127359684039,-0.010180916017754393,0.020895018290630674,0.006040673771744887,0.0049535703809424625,0.006379830025461164,-0.0026583526319085005,-0.01567495371586769,-0.0035214081931211894,-0.07482313993828349
102,0.0016448097451309263,0.03206798043754633,0.010560834021384524,-0.02119008819226731,0.00123562177743608,0.000400277254096304,0.001232270005584457,0.01967338967764043,0.009072672534532478,0.022656567434254038,0.17669231691554144,-0.004539551948571141
103,0.01231632529290061,0.0047460093487659005,-0.010922221117825037,0.006168113381149309,0.008101697968005528,-0.006335445148382801,-0.012307680570162294,0.00564524173280101,0.03901260930632211,0.014938545362711553,0.09493457268561967,0.01773496104127803
104,0.010017015069267998,0.0013653963472832764,0.008942106472360933,0.022769346729666573,0.00803658795966311,-0.00201342281879191,-0.006230523579077274,0.02458621289921803,0.011000286043351348,0.03592379750562258,-0.0012799749259770898,-0.004232036106534887
105,-0.023127819487066548,0.0003685502165695631,-0.00808629632461244,-0.004762677568511009,-0.0004751654740805522,0.004169435892316775,-0.060815047724821714,-0.00943215195970526,-0.018714744170181263,-0.0167368927437187,-0.03506149251034929,0.0024166438648700606
106,-0.00012341651070668647,0.025640048414401484,0.0098031041293285,-0.00024111148814232042,-0.005599268777475075,0.012188637715869088,-0.008678245140609886,0.012462582487216434,0.0003943661674403742,-0.0026940659263072764,-0.0038264591395096303,-0.013401432611700792
107,0.02260955874299042,-0.001724115441306795,-0.0018707723486968142,-0.0009978652998753335,0.018061056555030097,-0.002249586052098018,0.01212121649988207,-0.008575137336561789,-0.009753642811478502,-0.012278958649965754,-0.0002856693757827822,0.00169779816651916
108,0.028380847971446244,-0.00039573041579143986,0.00831892818109492,-0.006853586494147135,0.010279161405907233,0.0,0.009980030263137651,0.0024415384413554175,0.007809988242954979,0.03903540464394828,-0.005112447684490151,0.00042388248731528577
109,0.006567050347325409,-0.0011518512554256066,0.007379590277003523,-0.003456475294145833,0.005681262944200904,-0.018037102899121304,-0.0019762983976560067,0.00577505337016726,0.03904443132365687,0.018066326184010606,0.013277596454551066,0.024822017713758804
110,-0.0014367936379464652,0.04248651727899766,-0.0016346974977635709,-0.004201080893668663,-0.0020542003593714275,0.006347853885599886,0.001980211887235628,-0.0006225268697931385,-0.004227911266573292,0.0043483884299531095,-0.000787463972486746,-0.009175802479018058
111,0.00042776785161735553,-0.006533286987490339,-0.0032968355257131376,0.0066841865263698175,-0.014254858831078798,-0.01744732307872776,-0.00527010288358476,-0.0027691671343816893,-0.009446209669947359,-0.009712091547453783,0.02950636215789526,0.004171559248499435
112,0.01154129661456671,0.011725800935129094,-0.00421549991203829,-0.008257355384274523,-0.005899268414562009,-0.0019805371127277205,0.0019867688740280443,0.0013883744063909464,0.003419617610772807,0.0632164477581183,0.027435846729491065,-0.0036557858017786105
113,0.002736743577926859,0.005812162552053524,-0.0012973640266247255,-0.015903604843314323,0.0022056410722823827,-0.0039691019190591925,0.013218757947942583,0.011784443577636639,-0.002688011701405091,0.04500995117516626,0.004768428304748218,0.0015844301324741128
114,0.007918794639885096,-0.007488212081626311,-0.00796804960570896,0.005057606145695059,-0.006445167423716036,-0.00233598379530231,0.001304614651498115,0.0010273798268054524,0.001925046485497628,-0.023290479814813247,0.023580653508748606,-0.016901080546602443
115,-0.0009155060565290141,0.004995391400806959,0.0035842155608796222,-0.033868427345709606,0.025631562653379403,0.006611098235205004,-0.004560240804323379,0.00657063160343907,0.006869244769021066,-0.009473121510205518,0.014025360790075325,0.007960547544502594
116,0.009581719567034686,0.006238884260945099,-0.013998883379323646,-0.1139604136496184,-0.006581985762648346,0.006909829646058796,0.0,0.0016319086334097843,-0.00496159828357734,-0.005496221643064403,-0.010916468126461853,-0.0050410937276383905
117,-0.006919384660863281,0.003372590466568459,0.0008499125821110898,-0.015494717619790932,-0.0002070942823968469,-0.003057480534521595,-0.003272248194365446,0.005091089206282984,0.005849240085271656,0.00011064461004073323,0.0093612236481031,-0.007177811784133237
118,0.011879402288981211,0.010083866611253711,-0.008611641150010008,-0.043363460239767226,0.010095844000265863,0.0024534692742719244,0.0013131807277011465,0.012900261112833489,-0.026693311637242423,0.0036471716355150896,0.00807206725572529,0.00365732433902477
