Date,AAPL,ADBE,AMD,AMZN,BRK,CVX,DIS,GOOGL,INTC,JNJ,KO,MA,META,MSFT,NFLX,NVDA,PG,TSLA,V,XOM
2021-12-21,0.019086892488954454,0.014096804118085782,0.062223858615611194,0.019978573010372314,0.012534097579503412,0.016014078310602642,0.03126920188434501,0.013173783781875281,0.02358870967741944,-0.0032190760059611634,0.00399721932568653,0.040709750163195224,0.02688585036103852,0.023068988152918024,0.018829790817529446,0.04891951369097014,-0.0006334726973269422,0.04288063648687679,0.031809907061415954,0.022650439486139318
2021-12-22,0.015318804555176424,0.011587028268044364,-0.002564991334488731,0.003638134693134898,0.003989905879143496,0.005715770329955738,0.005494869248592993,0.020509156807053674,0.00393933425251114,0.004305962562047627,0.00709710922624196,0.01921651365683985,-0.011220825852782723,0.018057380304928206,0.015406995966408932,0.011177987962166736,0.009888438133874189,0.0749469915719263,0.011978828117745532,0.00809917355371903
2021-12-23,0.0036438168982009245,0.01000035462250426,0.01570753405615788,0.00018417067652021224,0.0002717299004788565,0.0024110910186858625,0.01152225441137733,0.003425195505924794,0.006670590543456978,0.0019055558863811939,0.0006875214850463607,0.008671813807765272,0.014495385080950385,0.004471788715486147,-0.00024420421984883145,0.008163265306122325,0.0048958071805171866,0.05761892017802106,-0.0061479170489998625,0.0004918839153960075
2021-12-27,0.022974812797821764,0.014149784066570525,0.056247433967428595,-0.008178010563020033,0.007402628272606959,0.020444978953698234,-0.0054025906398489365,0.006738521541147513,0.012278308321964415,0.00843982169390789,0.00738577808313301,-0.0007487936102944515,0.03263333731058338,0.023185634467716376,-0.0015795730267550434,0.044028340080971784,0.011680199875078179,0.025248359887535265,0.0046625427015047904,0.014257620452310604
2021-12-28,-0.005767204569400608,-0.014402437335549023,-0.007838818346721954,0.005843713808315609,0.005460612802103304,-0.0019361899149760164,0.015706806282722363,-0.008245073745913878,-0.0034655371582594796,0.004007779807862377,0.0039215686274509665,0.001304432294413127,0.00011554682535108718,-0.003504161191414723,-0.003930715031315146,-0.020132493132977713,0.0053713650676050495,-0.005000274238075253,0.0019298809906722614,-0.0032315398287284802
2021-12-29,0.0005019800323498025,-0.00012294506112131565,-0.0319294809010775,-0.008554971551789747,0.003922357437392998,-0.005145074224021551,-0.002126288659793696,-0.000218151574440828,0.001352395672333806,0.0070443205165835465,0.0011888586956521063,0.0014136038583072441,-0.009473745017618884,0.0020512820512819108,-0.00027836452653484667,-0.010586372930545651,0.00829034635224768,-0.002094683362885541,0.000550332492547545,-0.008753444642567665
2021-12-30,-0.006578213847697634,0.0021781517328602895,-0.020976662619721975,-0.0032889876537373075,0.0017364589594603963,-0.004408647732089821,0.006844450184025241,-0.0030991101564896706,-0.0017364460737023801,0.00443019527834454,-0.002883799830364797,-0.000830357884248123,0.004140666005715277,-0.0076911829214797445,0.002538736200740521,-0.013832872237591998,-0.008648516962056041,-0.014592290483248949,-0.0013750744832010664,-0.005887162714636185
2021-12-31,-0.0035353535353535026,-0.006082064045711877,-0.008611780916293443,-0.011429367693580161,-0.003266884458963948,-0.0006812569190156603,-0.006669659462579469,-0.009223634666092217,-0.004638577502899199,-0.007196332191979571,0.007315413405920346,-0.004626166929831865,-0.023260541293994574,-0.008841211835435625,-0.015765655377477095,-0.005914959778273499,0.004976346992689118,-0.012668871573518592,-0.00532427594437046,0.0065800296101332645
2022-01-03,0.025004223686433402,-0.004743766091771517,0.04405837387074363,0.022118320267279223,0.005986622073578696,0.01627609714529199,0.012073084124217148,0.0009630519426724327,0.03320388349514558,0.0027474133395686273,0.0015200135112312108,0.03236669264165637,0.006511074773301706,-0.0046681731684110606,-0.0084157758448975,0.02414062765631897,-0.004156987406773505,0.13531671681901636,0.02178025933274874,0.038404968132047745
2022-01-04,-0.012691610351079574,-0.018374470648687913,-0.038738019169329174,-0.01691563309654387,0.0257322384387777,0.01819553915814187,-0.0065705537126817815,-0.00408299796884648,-0.0013155421913174647,-0.0026815902996384366,0.01669477234401362,0.01196926809543064,-0.005937259998818556,-0.017147124719940288,-0.010412307280245114,-0.027588725473921882,0.003499079189686949,-0.04183266932270924,0.004651582893013595,0.03761410135347831
2022-01-05,-0.02659988870339458,-0.07142599277978345,-0.05726353690624553,-0.018893040914029213,0.00450523449907636,0.006505805814049248,-0.003467539973030176,-0.04587619763226325,0.013737297704177642,0.006663549216740616,0.008293249295073801,-0.003969205359759198,-0.036727780584197456,-0.03838789094556394,-0.03997293411147762,-0.057562307954933334,0.0045268244937910485,-0.05347123757165606,-0.011058167760496285,0.012437433641741213
2022-01-06,-0.01669334552938484,-0.0006026087125555746,0.0005875872199778698,-0.006711001052586707,0.010647909137841971,0.008509245622647654,0.011018751208196509,-0.0001996007984033099,0.0025988490811212905,-0.0034258506561375413,-0.005264023688106634,-0.010430596416153959,0.025573001820032637,-0.007901890132119616,-0.025074006202424615,0.020794087813360118,-0.008403873089336766,-0.021523361393963714,-0.001136363636363602,0.02352059925093619
2022-01-07,0.000988372093023271,-0.0066521434684509995,-0.03105042942083236,-0.004287796929937415,0.02094374561011403,0.014359889664124603,0.005927342256214274,-0.0053031815459444465,-0.010553601184965733,0.013517450329196379,-0.0023151976186538414,-0.0009459459459459918,-0.002015280033688116,0.000509748948642974,-0.022104140685716422,-0.03303996025267919,-0.0005527236995639395,-0.03544660467737393,-0.012696245733788358,0.00819672131147553
2022-01-10,0.00011616425625837756,0.029626003524574118,0.0,-0.006570124389433718,-0.0026580774282317643,0.0006398464368551071,-0.007793195210036186,0.012060547231365293,0.03312125748502992,-0.004943949410750159,0.0016575501408917503,-0.015528202353577547,-0.011211911148618192,0.0007323907782446071,-0.0022363508668168386,0.005615297096928096,-0.013641391176109074,0.030341980213445474,-0.022999631268436627,-0.005952380952380931
2022-01-11,0.016783785353388758,0.00772112659985158,0.04022727272727278,0.02400208067572418,0.0027278713197254056,0.022859883302693618,0.008237547892720354,0.007690948622443905,0.0126788625249048,-0.010630307932289584,0.00033096144299205044,0.006540078590860254,0.019203218825250667,0.002259203869284576,0.0018338427340929275,0.015218978102189862,-0.011587341141290897,0.005935054625184399,0.011369533424541167,0.042062217029355864
2022-01-12,0.0025702535983549435,0.004680216648738522,0.0011652465224674113,-0.0009373374777760235,0.0018449030644152042,-0.005001172149722621,-0.000570017100512854,0.012126438426747654,-0.003040600965837803,-0.008525547445255466,0.0014888337468981216,0.0027846788064100902,-0.003319675808236444,0.010445107625880912,-0.006693291916278432,0.006542761620591753,0.002205975040967978,0.03928974069898539,0.006203936934415566,-0.0029432375613173134
2022-01-13,-0.019028086367002817,-0.02905873734432829,-0.034407507092456435,-0.0241696780402767,0.002715440556821491,-0.004162412628602841,-0.014955640050697161,-0.020105281392627572,-0.014352350197344932,-0.006066317215383754,0.005946481665014769,0.006016716125343713,-0.020344475784672578,-0.04232255632010551,-0.03354305498678378,-0.050858959248544666,-0.004528017105842386,-0.06749109580372803,-0.0032914561216448313,-0.007168962608940177
2022-01-14,0.005110633602415815,0.007158057651383443,0.031188790116016163,0.005731512151550211,0.008933574052169657,0.017034700315457396,-0.02251672671127125,0.006447213663619333,0.013833272661084806,-0.005451528798293359,0.008045977011494232,0.007090279281229739,0.016601323205096774,0.017716535433070835,0.012499999999999956,0.013809971777986929,0.009602628087687304,0.017497770367210785,-0.0015348837209302468,0.017556279201472513
2022-01-18,-0.01889408909689716,-0.013945447560507085,-0.036163062536528234,-0.019862709543722157,-0.011847098386449817,0.0032568238213399603,0.002171909964459706,-0.024967647807399684,-0.016876122082585376,-0.004408960915157301,-0.007981755986317007,-0.01569301875638196,-0.04142814100632719,-0.024339136041263698,-0.028324678042192297,-0.03856432336129478,-0.019272886552781476,-0.018197235163536885,0.004844645269483472,0.016835953805482085
2022-01-19,-0.02102473498233226,0.006311606342774834,-0.027741984385659002,-0.016477102899303042,-0.017296824752567996,-0.003632709846962401,-0.014185328692454147,-0.006481712966367237,-0.02081811541271006,-0.003111909036504934,0.0016420361247948545,-0.015206115206115145,0.004526166902404594,0.0022468197587972583,0.009906029757243529,-0.03227425394741912,0.03362470490652725,-0.0338279104521062,-0.004774929303231201,0.00041050903119876914
2022-01-20,-0.01034710942669792,-0.011092183204924777,-0.04973883215093167,-0.02963230730842814,-0.01188244638602065,-0.003568381041036406,-0.01658783558723609,-0.013388446266740073,-0.029466616933979783,-0.00798415175891476,-0.004098360655737654,0.009064951625869622,-0.009480897399793409,-0.00570335937757549,-0.01475206451362776,-0.036581960346271925,0.0,0.0006227087832069156,-0.0015371716042482664,0.0021884831076459665
2022-01-21,-0.012765181447936258,-0.021415288245081765,-0.0252686848798096,-0.05950187086884129,-0.018616764734252778,-0.011989100817438647,-0.06936729440455225,-0.022174296269902305,0.0,-0.0022995461422087304,-0.004938271604938205,-0.02450549450549455,-0.04229845842810209,-0.018468169761273412,-0.21790457452041323,-0.03213250517598343,0.003827160493827142,-0.05256607144649539,-0.03928154886867263,-0.015012965743141704
2022-01-24,-0.004864232497998833,0.03950711128003026,-0.019190303846477574,0.013326977138730989,-0.0048817246576240425,0.0021274919234104406,0.0005823263939439549,0.003471383144804552,-0.0019215987701768356,-0.011524231212470482,-0.008105872622001686,-0.01594006984341545,0.018273575881518456,0.0011485322433537615,-0.026037735849056665,-8.556515786772856e-05,-0.008117082769646955,-0.014726136243246035,-0.01981255766522616,0.008590827213523777
2022-01-25,-0.011384729612671673,-0.03259823730900957,-0.04633999828370383,-0.03153365065308844,0.011391696572613741,0.04253813492687519,-0.006911101411319787,-0.02957860615883312,-0.01809780515979975,0.028594219795054387,-0.002334889926617789,-0.030507698471753275,-0.027728288685173852,-0.026588386138947873,-0.053545137543587695,-0.04483997946260476,-0.010911345319280952,-0.012473118279569873,0.0007431260837256204,0.029399642808078053
2022-01-26,-0.0005632745024408692,-0.003799331635900738,-0.0037793575092234244,-0.007954366865257967,0.006738500602233133,0.0007542046911530598,-0.021317119624935876,0.018103753889786134,0.01352941176470579,0.004474139473841232,-0.0036776997659645483,0.017416460030700298,-0.018390804597701038,0.028493188672050973,-0.01833961028328157,0.02006808815624428,-0.008712548577159196,0.020699041811846675,0.019158415841584286,-0.010142799946616932
2022-01-27,-0.0029432024547560998,-0.015494898264810986,-0.07325444855929908,0.005508650020702444,-0.005141305050766265,0.020197452709322494,0.013622754491017908,-0.0017642552598794436,-0.07041981040820278,0.013125074236845169,0.0008389261744965459,0.017031277200719286,3.394087499564158e-05,0.010549020929527142,0.07506255212677226,-0.036360442648867064,0.0061966487511855295,-0.11554175867549943,0.0013600816048962017,0.012808413105029004
2022-01-28,0.0697776661223466,0.05092789777912987,0.025730994152046716,0.031084056933130322,0.01699873240809957,-0.035162886902563306,0.02370403190075332,0.033688616720282116,-0.006659729448491136,0.007034409988862178,0.019949706621961605,0.09123327532593506,0.023995384197665004,0.028081643543223178,-0.006051202482544538,0.0408312067079839,0.008609313140199859,0.020805692920033758,0.10599078341013812,0.0021299254526090383
2022-01-31,0.026125755885633595,0.031148679944418722,0.08561383504370967,0.03886357637972471,0.0003835091083412845,0.005512594747722144,0.03130635504580548,0.014641809960180385,0.02283679027865082,0.0029105302986203174,0.002794214332675793,0.01011738255209016,0.0382817937754798,0.00882372023616429,0.11130190446456445,0.07206654991243444,-0.00031152647975085657,0.10677615643646243,-0.00802631578947377,0.009032943676939409
2022-02-01,-0.000972651333104424,0.0031443009545200074,0.02214442013129103,0.010830795562048134,0.0030030030030030463,0.026345846341277568,0.010631601035182348,0.017298148237111288,0.0026628430970914163,-0.008183876022984538,-0.0073758400262251556,0.014700553858895349,0.01832343740024256,-0.007138722747443649,0.07021117198108362,0.006207628849138169,-0.004425054534122674,-0.005839525151592806,0.027368793385506685,0.06411269088994209
2022-02-02,0.007044270087623872,-0.005391992238516385,0.051207398527145065,-0.0038427577905134624,0.017964071856287456,0.004599747755768213,-0.012942072115717407,0.07523756938188364,0.01144024514811015,0.011060393258427004,0.010237780713342026,0.011962454726317295,0.012539184952978122,0.015222179038735462,-0.0604860761708923,0.024514976865005256,0.01790409415299843,-0.02747919463087256,0.013169220175589524,-0.0025980452802176757
2022-02-03,-0.01671974522292996,-0.04175655142658852,-0.02183121537960253,-0.07812764544775508,-0.013673341677096329,-0.008935824532900094,-0.018160145842097908,-0.03317567567567559,-0.024843465966471356,-5.788041905430141e-05,0.007028440666884572,-0.016836798991808455,-0.26390092879256966,-0.03895233841638479,-0.05560212349818383,-0.05126376673797639,0.009471094710947092,-0.016032506680211056,-0.016481182567326447,-0.011659637806995748
2022-02-04,-0.0029496818970504712,0.00530509171348581,0.02931379080612917,0.13535908617852233,-0.0007613488563905646,0.012518628912071561,0.014211240448475326,0.0014186875393109588,-0.00559237779618893,-0.006540865941190077,-0.01055023535140398,-0.02017586587022846,-0.002817967698519497,0.015568464730290499,0.011267258382642975,0.015491899114748575,-0.01590106007067127,0.036111048768992626,-0.013604560767038087,0.021711847389558114
2022-02-07,-0.004234584372643346,-0.012540405810647526,0.0005663430420712601,0.0018777019719042887,0.004825550017460767,0.019649690903738692,0.0034502182791154024,-0.02855687298053644,0.0035409289731307414,-0.0033210977101905126,0.01049868766404205,-0.01588173731030873,-0.051372896368467647,-0.016310387657710645,-0.019674768998220182,0.01681812574530195,-0.007490868569306031,-0.017307109127929654,-0.005385524760278426,0.012037833190025937
2022-02-08,0.01846673657229414,0.008302110037467836,0.036872321500768024,0.02202164807785456,0.015576127136583295,-0.015229159148322013,-0.0002105115430496296,0.0014224035746870367,0.013075965130759704,0.002630655910206947,0.006493506493506551,-0.004679233243825243,-0.02103063447601261,0.011995348064462563,0.0035563292713254313,0.01536719508249762,-0.002245508982035793,0.016157118610443666,0.0034337031167459564,-0.025852652020876277
2022-02-09,0.008293771091917757,0.02041814163618949,0.0360290103719878,-0.0013877401828223945,0.0029243404678944707,0.009894459102902431,0.0333380123526108,0.015731820170876487,0.022536365498873057,-0.00011661127631035217,-0.015483870967741953,0.018698079440126136,0.053683349986374695,0.021834778040451752,0.023195301464575158,0.06360522542615898,-0.0022505626406602586,0.010845986984815648,0.012854259892954412,-0.015698978320458523
2022-02-10,-0.02359882005899705,-0.051231432678485844,-0.05329318780579595,-0.013561677404545502,-0.007847881382219701,-0.012700486247187781,0.033485023432724415,-0.020989886434261806,-0.02103786816269282,-0.0120706746749083,0.005570117955439047,-0.018302435954584806,-0.016939655172413803,-0.028373124256932614,-0.01603332606747565,-0.03299007676465082,-0.015225563909774475,-0.02945278969957088,-0.02287001342746997,-0.009620253164557058
2022-02-11,-0.020218452242621532,-0.04252353440265033,-0.10010336328218172,-0.035911159188319886,-0.0022197905268095397,0.02036165833578374,-0.017678759200841165,-0.03129057856009232,-0.02517396643471137,-0.010093259355447914,-0.01775822743564681,-0.012340073185715394,-0.037356951813039774,-0.02427409220186516,-0.03682280256971959,-0.07260687732342008,-0.005599032894318179,-0.04925100878890054,-0.003989538543375137,0.025178936605317004
2022-02-14,0.0014231499051233776,8.439352701650193e-05,0.009630676798020765,0.012221653233829288,-0.015228426395939132,-0.015416756717815838,0.009232621930822305,0.009260328039766952,-0.001049758555532354,-0.012581241428656686,0.006468734450157498,0.011872244908997631,-0.008426326577089638,-0.00013557483731030384,0.013442028059594602,0.013278216209444915,0.002879262908695557,0.0183255813953489,0.002892874627264286,-0.015334746290986079
2022-02-15,0.023152534343912734,0.011582034134300923,0.06300866369125768,0.008658413193527004,0.006109201985490698,-0.017633716250823106,0.025654623798475384,0.007987397252187778,0.018074821353509796,0.010326086956521818,0.003790375741595131,0.019724182168056492,0.015158474965548896,0.018542372881356073,0.027460473560783738,0.09181192566036178,0.0005103993875206214,0.053290855942267346,0.011005591550545812,-0.012534818941504322
2022-02-16,-0.0013889692690548516,-0.003753910323253451,-0.031118794764139257,0.0101590628104824,-0.0017394054395952763,0.0002979293907345859,0.010535160289555368,0.008268153152988234,-0.00433526011560692,-0.0005976929053851388,-0.00016417665407975068,0.0036431304712480905,-0.020180995475113206,-0.003228275701401273,-0.02302066460511465,0.0006038875259484211,0.007588317816604961,0.0010407293778389448,0.0043894302519533746,0.00461597640723177
2022-02-17,-0.02126919733410615,-0.04184634707975721,-0.045203500722236334,-0.02180891268528562,-0.006652938381118245,-0.005137751303052829,-0.021746082507195452,-0.0377455749321175,-0.013684428778768298,-0.006100113629567638,0.020032840722495893,-0.024103622071919184,-0.04077768541608928,-0.029282136894824617,-0.02866258038585201,-0.07559126400362126,0.011454971204354125,-0.05094272192681315,-0.018398741368761407,-0.0015315890236118346
2022-02-18,-0.009355755566082369,-0.03309956085731136,0.012992791670374704,-0.013261990591810657,0.0039866050071759584,-0.0014220492478109747,-0.010395554102647808,-0.016116011136344865,-0.053184780323733416,-0.01702870208797147,0.006761107533805655,-0.010034787262510059,-0.007462327283231485,-0.009630929040690739,0.01194817286057881,-0.035296037866731966,0.0005005631335253113,-0.022103041022422554,-0.0085481501268867,-0.011121053304358974
2022-02-22,-0.01781231320980281,-0.009399855386840295,0.01598875516120546,-0.01575344934355183,-0.0020330368487928574,-0.007645030730025315,-0.021604122621564525,-0.004520601519903633,-0.007770870337477809,-0.013589618021547678,-0.004157339302846119,-0.004487092850385066,-0.019790454016297976,-0.0007293439377625832,-0.035549081244090175,-0.010658996700786627,-0.012320200125078173,-0.04136619290998633,-0.006152049934887049,-0.011633919338159382
2022-02-23,-0.025864167478091504,-0.020415145985401395,-0.050929528750540465,-0.035756254265217446,-0.013273491214667699,0.0237915407854985,-0.014990883921939369,-0.017143825565137605,-0.0008950548221078325,0.000496462703239553,-0.01107899807321766,-0.019169676070487918,-0.017963182897862362,-0.02589322952870865,-0.026286501669404938,-0.04288157332193243,-0.012473880833280604,-0.06997918517887358,-0.02426350984999104,0.004054407533350846
2022-02-24,0.01668020241144519,0.08003259983700084,0.062408892128279936,0.045095182528119615,-0.005516306977644603,-0.00516414607156046,0.024199629807362788,0.039995924381603265,0.04636058230683093,-0.019104329487656724,-0.017535314174379035,0.022561802729562874,0.046107331821617636,0.05109358832554323,0.06142165133619981,0.060794210925983805,-0.026929982046678735,0.0480733992984661,0.006251447094234974,-0.012635143936433502
2022-02-25,0.012965466388103586,0.0037083351300073453,0.03816139267644281,0.01605795531124876,0.035552095497599634,0.04100852799406751,0.0008701472556893464,0.01332795743494275,0.02119006849315075,0.04970279499177943,0.038671294000991674,-0.0007850993556771657,0.01387283236994219,0.009233171526528583,0.001974207112273474,0.017222502947616736,0.042698998418555734,0.011364062090238214,0.0090658076392085,0.026912928759894594
2022-02-28,0.0016378525932667642,0.004596812303991005,0.018833636213447802,-0.0014662994957359565,0.006922691392056146,0.025787149166548007,-0.007155754698053851,0.004443717253150403,-0.00020959966464051405,-0.008614457831325306,-0.009705648369132902,-0.022406459129209577,0.0026130748764727763,0.004977969123137527,0.009518935516888316,0.009438258061845506,-0.014850859453994114,0.07477743341523935,-0.01436585032152149,0.007451181911613647
2022-03-01,-0.011627906976744318,-0.0021382141635306606,-0.07710394032754986,-0.015765516432994953,-0.014341266137813058,0.039722222222222214,-0.018590866226593117,-0.00737096189016484,-0.018448637316561878,-0.0034635717323934223,-0.004338046272493679,-0.045285738041128454,-0.03572951713026584,-0.012851835737474615,-0.020987529149345985,-0.03723600574123431,-0.01655013150298279,-0.0069620762152039495,-0.03308347214510454,0.009563886763580776
2022-03-02,0.020588235294117796,0.009642581640524561,0.03909338487217773,0.006024136242738676,0.021461936624163735,0.029521773978092414,0.011256005490734466,0.003804224180693039,0.043784707390004174,0.012439024390243913,0.007422946587058332,-0.0011321411983280516,0.02270381836945301,0.017765723003899003,-0.01607808616404316,0.03164799591089151,0.003130911225621258,0.017955273783217818,-0.0023448341867253752,0.01717822407477576
2022-03-03,-0.001981268011527426,-0.025680207139522127,-0.05326344267839023,-0.027319511352986714,0.012668396984303554,0.013494226028285983,-0.012013031084566417,-0.004993627922702859,-0.019234704317577234,0.014695254155625115,0.000640717603716201,-0.009009270830305893,-0.024698476767094357,-0.014224324594423465,-0.03147119964213352,-0.020891824938067738,0.0037063528187790684,-0.046142131402789,-0.005995778971603971,0.006333043586241205
2022-03-04,-0.01840822956145105,-0.015138973599372663,-0.03188069298088947,-0.015263846489315225,-0.00732287789101127,0.01555498655741916,-0.033317304389640645,-0.014884297551521763,0.0029209263509284433,0.005935422602089346,0.0016007683688170626,-0.030000879791196255,-0.014337094151845031,-0.0204785077047851,-0.017224984377971486,-0.03280762418824312,0.005053122570614077,-0.001191483277532157,-0.03348935964869948,0.03763573543928911
2022-03-07,-0.023717595146166448,-0.03131842611638236,-0.05036435753159296,-0.05622043243317476,-0.008053113665703382,0.021367790734320824,-0.051307561114269484,-0.04190847304719625,-0.008113168296234652,0.016108095350483964,-0.02381332907144007,-0.05393638892248154,-0.06293112066380091,-0.03777685779341744,-0.03170873303292521,-0.06906173700732476,-0.014825319066649412,-0.04021281418124989,-0.04788057316890515,0.036032821976453855
2022-03-08,-0.01167608286252364,-0.01470420348425705,0.02506070908207869,-0.01046539544426095,-0.013014377788795328,0.05239447050111079,-0.01310861423220977,0.005744648021617671,-0.003775167785234901,-0.02026595435805123,-0.0396201702685004,0.004505944011248708,0.015042406785085616,-0.010971281058405946,-0.024267686861188853,0.007587111277632008,-0.039583878565820574,0.024633970518779913,0.005296276874672268,0.007575757575757569
2022-03-09,0.03499745934959342,0.04481727805714564,0.05230740073912621,0.024001117527910676,0.02159989953535102,-0.0249809417697765,0.014421252371916493,0.04968746189159301,0.0027368421052631486,0.003793266951161778,0.005114217524718745,0.043902904590716885,0.04314467391875554,0.045858256298712874,0.04983029026217234,0.06972204146137395,0.013488657265481319,0.04193352741387679,0.0419905064941839,-0.05684666210981992
2022-03-10,-0.027186253451979003,-0.02643777585556817,-0.04133273300315177,0.054125173213477984,-0.00030731407498452157,0.027365129007036693,-7.482229704469656e-05,-0.00742392444910811,-0.020365315977325382,0.0017713745866791974,-0.01831750339213023,-0.010788407033797687,-0.016574307304785818,-0.010086655112651721,-0.005630034281892016,-0.015468845050838453,-0.02574443772265922,-0.02406370420387216,-0.008960752903484193,0.031042396424688867
2022-03-11,-0.023908655059298622,-0.051418156965485795,-0.02038324253240642,-0.008806852044204616,0.003996311097448579,0.0004683292354525914,-0.014142472313678489,-0.019323489101748637,-0.01778825546506635,-0.001827183779323338,0.0006910850034553828,0.000616161927354586,-0.03893243174017724,-0.019328407857417962,-0.04610813689491822,-0.024627063288904627,-0.011866979439768222,-0.05123464153644275,-0.006364600697075229,-0.005154639175257714
