Date,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient
2022-01-14,152.35,152.62,148.415,151.94,150.753786914267,16831957,0.0000,1.0
2022-01-18,151.11,153.13,149.83,152.27,151.081210566246,10020466,0.0000,1.0
2022-01-19,150.84,152.86,149.955,150.11,148.93807393511,10098063,0.0000,1.0
2022-01-20,150.905,152.66,147.15,147.62,146.467513651995,11760374,0.0000,1.0
2022-01-21,141.23,141.87,136.6319,137.38,136.307458511794,34491847,0.0000,1.0
2022-01-24,134.82,137.68,129.26,137.46,136.386833942577,31523846,0.0000,1.0
2022-01-25,135.29,137.75,132.38,136.51,135.444250702031,14694413,0.0000,1.0
2022-01-26,137.707,138.2,132.26,133.6,132.556969407306,14569916,0.0000,1.0
2022-01-27,135.07,137.91,134.02,135.42,134.362760457615,11913900,0.0000,1.0
2022-01-28,135.21,138.69,133.56,138.63,137.547699617776,10011666,0.0000,1.0
2022-01-31,138.86,143.15,138.47,142.97,141.853816737744,10185499,0.0000,1.0
2022-02-01,143.02,144.69,142.25,144.49,143.361949922617,8573340,0.0000,1.0
2022-02-02,144.19,144.59,141.38,142.62,141.506549228069,9529884,0.0000,1.0
2022-02-03,140.0,142.04,139.25,140.03,138.936769656475,9820585,0.0000,1.0
2022-02-04,140.04,143.19,139.53,142.02,140.911233497198,8061075,0.0000,1.0
2022-02-07,143.39,144.09,141.61,142.51,141.397408010742,10937517,0.0000,1.0
2022-02-08,141.79,142.8879,140.74,142.48,141.367642224199,9231697,0.0000,1.0
2022-02-09,144.37,147.355,143.25,147.23,146.080558426929,22877397,0.0000,1.0
2022-02-10,156.02,157.5,151.11,152.16,150.97206934892,42500322,0.0000,1.0
2022-02-11,153.54,154.69,148.56,149.47,148.303070488848,17975207,0.0000,1.0
2022-02-14,149.37,153.73,149.21,150.85,149.672296669851,14694683,0.0000,1.0
2022-02-15,153.54,154.85,152.51,154.72,153.51208313397,12730923,0.0000,1.0
2022-02-16,154.98,156.73,153.75,156.35,155.12935753617,10656352,0.0000,1.0
2022-02-17,154.69,155.3612,152.61,152.95,151.7559017279,8110299,0.0000,1.0
2022-02-18,152.91,153.6755,150.05,151.36,150.178315041092,10785503,0.0000,1.0
2022-02-22,150.19,150.79,147.61,148.09,146.933844307844,11623499,0.0000,1.0
2022-02-23,149.5,149.74,145.5,145.87,144.731176103621,9300697,0.0000,1.0
2022-02-24,140.0,149.57,140.0,149.4,148.233616986913,12475485,0.0000,1.0
2022-02-25,149.56,150.28,147.22,149.53,148.362602061935,10149515,0.0000,1.0
2022-02-28,147.83,149.48,146.46,148.46,147.300955675215,10834719,0.0000,1.0
2022-03-01,147.86,148.146,143.779,145.7,144.562503313207,8943991,0.0000,1.0
2022-03-02,146.31,148.465,145.92,147.34,146.189699644255,7851027,0.0000,1.0
2022-03-03,147.31,148.65,144.45,145.57,144.433518238185,8048440,0.0000,1.0
2022-03-04,144.01,144.26,139.55,140.72,139.621382746977,12925361,0.0000,1.0
2022-03-07,140.28,140.89,133.44,133.5,132.457750118828,14549670,0.0000,1.0
2022-03-08,133.02,135.485,129.29,131.75,130.721412570453,16552011,0.0000,1.0
2022-03-09,135.49,135.5,133.36,133.65,132.606579051545,14673081,0.0000,1.0
2022-03-10,132.36,134.2,131.62,133.64,132.596657122697,8447238,0.0000,1.0
2022-03-11,135.08,136.16,131.57,131.75,130.721412570453,7058388,0.0000,1.0
2022-03-14,130.98,133.07,128.38,129.03,128.022647923838,9971526,0.0000,1.0
2022-03-15,129.74,134.56,129.51,134.2,133.152285138177,9834809,0.0000,1.0
2022-03-16,135.65,138.98,134.94,138.14,137.061525104231,10638735,0.0000,1.0
2022-03-17,137.44,139.47,136.56,139.47,138.381141640995,6816024,0.0000,1.0
2022-03-18,139.55,140.725,138.3,140.3,139.204661735367,11006750,0.0000,1.0
2022-03-21,138.9,139.3,136.88,138.62,137.537777688928,8902219,0.0000,1.0
2022-03-22,139.06,142.19,138.9,140.11,139.016145087258,8255320,0.0000,1.0
2022-03-23,139.07,139.76,137.54,137.64,136.565428661838,8761269,0.0000,1.0
2022-03-24,138.58,139.2699,137.41,138.96,137.875123269755,5858789,0.0000,1.0
2022-03-25,139.28,140.38,138.12,139.14,138.053717989016,5865018,0.0000,1.0
2022-03-28,138.88,139.6274,136.2816,138.72,137.636996977406,8456087,0.0000,1.0
2022-03-29,140.96,144.46,140.96,142.38,141.26842293572,11280683,0.0000,1.0
2022-03-30,141.31,143.2675,140.08,140.96,139.859509039325,7922426,0.0000,1.0
2022-03-31,140.14,140.88,137.11,137.16,136.089176077142,12306461,0.0000,1.0
2022-04-01,137.34,138.1,135.53,137.0,135.930425215576,10341044,0.0000,1.0
2022-04-04,136.97,139.261,136.89,138.58,137.498089973537,8182004,0.0000,1.0
2022-04-05,137.74,139.2,135.13,135.62,134.561199034572,8570632,0.0000,1.0
2022-04-06,133.75,133.93,130.81,132.57,131.535010735977,11679732,0.0000,1.0
2022-04-07,133.01,133.21,130.02,131.87,130.840475716628,9858728,0.0000,1.0
2022-04-08,132.0,133.12,130.63,131.87,130.840475716628,6701966,0.0000,1.0
2022-04-11,130.04,132.43,130.04,130.65,129.63000039719,9915280,0.0000,1.0
2022-04-12,131.81,133.21,130.1528,130.84,129.818517045299,7885640,0.0000,1.0
2022-04-13,131.05,132.89,130.75,132.35,131.316728301325,7694467,0.0000,1.0
2022-04-14,132.81,133.59,130.35,130.47,129.451405677928,7283466,0.0000,1.0
2022-04-18,130.07,130.22,126.82,127.77,126.772484889008,10571011,0.0000,1.0
2022-04-19,128.09,133.19,127.79,131.9,130.870241503171,12767220,0.0000,1.0
2022-04-20,126.05,127.35,124.1104,124.57,123.597467657696,36181410,0.0000,1.0
2022-04-21,125.54,126.45,121.28,121.66,120.710186362971,18688636,0.0000,1.0
2022-04-22,120.01,121.89,118.15,118.27,117.346652483549,19472838,0.0000,1.0
2022-04-25,117.66,120.33,116.75,119.95,119.013536529988,16490965,0.0000,1.0
2022-04-26,119.15,119.15,115.64,115.77,114.866170271586,15836612,0.0000,1.0
2022-04-27,115.43,116.9,113.39,115.21,114.310542256106,15553005,0.0000,1.0
2022-04-28,115.22,116.0,112.69,115.29,114.389917686889,23192139,0.0000,1.0
2022-04-29,115.2,115.9899,111.36,111.63,110.758491728575,16907020,0.0000,1.0
2022-05-02,111.71,113.6601,111.01,113.5,112.613892423123,14300708,0.0000,1.0
2022-05-03,114.05,114.83,112.69,113.55,112.663502067362,11149544,0.0000,1.0
2022-05-04,113.37,116.44,111.83,116.19,115.282891283195,11387929,0.0000,1.0
2022-05-05,114.74,115.27,111.48,112.61,111.730840755664,12720190,0.0000,1.0
2022-05-06,111.77,112.09,108.3,110.29,109.428953262962,12525166,0.0000,1.0
2022-05-09,108.11,110.74,106.48,106.98,106.144794814323,17941596,0.0000,1.0
2022-05-10,109.835,110.7,106.1447,107.68,106.839329833673,15657721,0.0000,1.0
2022-05-11,107.9,110.07,104.79,105.21,104.388613408254,26933332,0.0000,1.0
2022-05-12,102.9,105.0,99.47,104.31,103.495639811947,36298829,0.0000,1.0
2022-05-13,105.36,107.69,105.31,107.33,106.492062323998,16782625,0.0000,1.0
2022-05-16,107.46,107.62,104.85,105.18,104.35884762171,11993642,0.0000,1.0
2022-05-17,107.73,108.79,106.3,108.64,107.791835003067,11847643,0.0000,1.0
2022-05-18,107.38,107.66,103.88,104.3,103.485717883099,11793977,0.0000,1.0
2022-05-19,103.43,105.3,102.96,103.14,102.334774136748,11284951,0.0000,1.0
2022-05-20,104.49,104.8,100.05,102.42,101.620395259703,15650431,0.0000,1.0
2022-05-23,103.76,106.03,101.5611,105.83,105.00377299682,14402432,0.0000,1.0
2022-05-24,103.71,103.84,100.13,101.59,100.796875165331,13970239,0.0000,1.0
2022-05-25,101.43,103.807,101.16,103.26,102.453837282922,11026597,0.0000,1.0
2022-05-26,104.22,106.13,103.96,105.61,104.785490562168,11297797,0.0000,1.0
2022-05-27,106.89,109.37,106.53,109.32,108.466526164721,13671313,0.0000,1.0
2022-05-31,110.0,111.235,107.91,110.44,109.57778219568,20274632,0.0000,1.0
2022-06-01,112.01,112.85,108.27,109.19,108.337541089699,11829744,0.0000,1.0
2022-06-02,109.43,110.95,107.91,110.87,110.004425136138,8829877,0.0000,1.0
2022-06-03,109.17,109.85,107.9232,108.67,107.82160078961,6767601,0.0000,1.0
2022-06-06,109.75,110.19,107.65,107.83,106.988158766391,7575890,0.0000,1.0
2022-06-07,106.79,107.92,106.0,107.79,106.948471050999,7279062,0.0000,1.0
2022-06-08,107.43,109.3605,106.96,107.34,106.501984252846,7019489,0.0000,1.0
2022-06-09,106.53,107.06,103.25,103.3,102.493524998314,8271206,0.0000,1.0
2022-06-10,101.43,102.12,99.38,99.4,98.6239727476514,15386009,0.0000,1.0
2022-06-13,97.61,97.61,94.83,95.71,94.9627810027939,15239650,0.0000,1.0
2022-06-14,96.27,96.27,93.1,94.22,93.4844136044639,12443662,0.0000,1.0
2022-06-15,94.61,97.3,94.09,95.88,95.1314537932074,11751580,0.0000,1.0
2022-06-16,94.01,95.38,93.41,94.28,93.543945177551,15298482,0.0000,1.0
2022-06-17,94.01,95.97,93.47,94.34,93.6034767506382,15403769,0.0000,1.0
