Date,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient
2021-12-01,3545.0,3559.88,3441.6,3443.72,172.186,3756995,0.0000,1.0
2021-12-02,3460.0,3492.7,3423.75,3437.36,171.868,3236288,0.0000,1.0
2021-12-03,3455.0,3469.865,3338.6,3389.79,169.4895,4035550,0.0000,1.0
2021-12-06,3393.0,3473.91,3338.69,3427.37,171.3685,3443000,0.0000,1.0
2021-12-07,3492.0,3549.99,3466.69,3523.29,176.1645,3320536,0.0000,1.0
2021-12-08,3523.01,3543.6,3495.01,3523.16,176.158,2262683,0.0000,1.0
2021-12-09,3515.0,3539.39,3482.79,3483.42,174.171,2303091,0.0000,1.0
2021-12-10,3508.34,3518.54,3410.0,3444.24,172.212,3034488,0.0000,1.0
2021-12-13,3440.0,3442.0,3382.6,3391.35,169.5675,3108450,0.0000,1.0
2021-12-14,3351.0,3389.98,3328.8,3381.83,169.0915,2798764,0.0000,1.0
2021-12-15,3371.96,3472.0,3303.9,3466.3,173.315,3789713,0.0000,1.0
2021-12-16,3467.3714,3483.32,3363.205,3377.42,168.871,3043842,0.0000,1.0
2021-12-17,3354.21,3417.97,3312.271,3400.35,170.0175,4287758,0.0000,1.0
2021-12-20,3337.0,3357.4851,3312.0,3341.58,167.079,2868633,0.0000,1.0
2021-12-21,3357.01,3414.3299,3312.95,3408.34,170.417,2797791,0.0000,1.0
2021-12-22,3385.395,3441.0,3370.01,3420.74,171.037,2751773,0.0000,1.0
2021-12-23,3408.56,3439.5,3403.0,3421.37,171.0685,1839412,0.0000,1.0
2021-12-27,3420.74,3458.86,3384.31,3393.39,169.6695,2942341,0.0000,1.0
2021-12-28,3403.65,3443.5176,3382.71,3413.22,170.661,2735593,0.0000,1.0
2021-12-29,3416.8,3424.24,3372.0101,3384.02,169.201,1787702,0.0000,1.0
2021-12-30,3394.0,3417.76,3370.48,3372.89,168.6445,1879155,0.0000,1.0
2021-12-31,3379.12,3387.0,3331.17,3334.34,166.717,2381786,0.0000,1.0
2022-01-03,3351.0,3414.07,3323.21,3408.09,170.4045,3193457,0.0000,1.0
2022-01-04,3408.76,3428.0,3326.99,3350.44,167.522,3536258,0.0000,1.0
2022-01-05,3337.66,3342.525,3287.14,3287.14,164.357,3215136,0.0000,1.0
2022-01-06,3269.01,3296.0,3238.7442,3265.08,163.254,2597889,0.0000,1.0
2022-01-07,3276.78,3304.865,3240.62,3251.08,162.554,2330295,0.0000,1.0
2022-01-10,3211.71,3233.23,3126.09,3229.72,161.486,4389915,0.0000,1.0
2022-01-11,3230.0,3327.0,3214.03,3307.24,165.362,3115005,0.0000,1.0
2022-01-12,3331.5,3337.56,3288.34,3304.14,165.207,2501456,0.0000,1.0
2022-01-13,3305.01,3324.4299,3221.82,3224.28,161.214,2609415,0.0000,1.0
2022-01-14,3203.0,3245.0,3196.01,3242.76,162.138,2298743,0.0000,1.0
2022-01-18,3182.1,3194.6899,3153.29,3178.35,158.9175,3306866,0.0000,1.0
2022-01-19,3175.24,3185.0,3125.0,3125.98,156.299,2620856,0.0000,1.0
2022-01-20,3135.32,3160.0,3027.02,3033.35,151.6675,3598666,0.0000,1.0
2022-01-21,2999.0,3018.0,2841.408,2852.86,142.643,8198572,0.0000,1.0
2022-01-24,2780.0,2898.9,2707.04,2890.88,144.544,7802237,0.0000,1.0
2022-01-25,2844.85,2872.0,2762.9,2799.72,139.986,4541233,0.0000,1.0
2022-01-26,2895.0,2903.695,2746.37,2777.45,138.8725,4780085,0.0000,1.0
2022-01-27,2816.0,2884.87,2787.0,2792.75,139.6375,3875790,0.0000,1.0
2022-01-28,2817.21,2879.96,2758.585,2879.56,143.978,3719599,0.0000,1.0
2022-01-31,2895.0,3007.21,2886.0101,2991.47,149.5735,3915372,0.0000,1.0
2022-02-01,3000.0,3034.16,2952.5548,3023.87,151.1935,2960992,0.0000,1.0
2022-02-02,3101.0085,3101.5,2977.2717,3012.25,150.6125,4366488,0.0000,1.0
2022-02-03,2834.75,2884.95,2766.66,2776.91,138.8455,11276568,0.0000,1.0
2022-02-04,3112.13,3224.0,3012.16,3152.79,157.6395,12672793,0.0000,1.0
2022-02-07,3170.4,3253.815,3145.0,3158.71,157.9355,5131219,0.0000,1.0
2022-02-08,3135.01,3235.85,3111.01,3228.27,161.4135,3802018,0.0000,1.0
2022-02-09,3257.47,3276.69,3205.0,3223.79,161.1895,3439280,0.0000,1.0
2022-02-10,3167.0,3214.33,3155.0,3180.07,159.0035,3413406,0.0000,1.0
2022-02-11,3162.6902,3180.0,3054.675,3065.87,153.2935,3855022,0.0000,1.0
2022-02-14,3035.02,3168.9663,3033.0,3103.34,155.167,4161535,0.0000,1.0
2022-02-15,3152.11,3160.14,3092.75,3130.21,156.5105,2848533,0.0000,1.0
2022-02-16,3115.81,3176.68,3094.69,3162.01,158.1005,2635214,0.0000,1.0
2022-02-17,3162.92,3206.975,3090.0,3093.05,154.6525,3201625,0.0000,1.0
2022-02-18,3109.99,3109.99,3017.86,3052.03,152.6015,3180205,0.0000,1.0
2022-02-22,3009.57,3059.65,2969.71,3003.95,150.1975,3246383,0.0000,1.0
2022-02-23,3033.01,3035.26,2893.02,2896.54,144.827,3212178,0.0000,1.0
2022-02-24,2796.75,3034.98,2790.0,3027.16,151.358,5039288,0.0000,1.0
2022-02-25,3011.0,3079.8,2984.27,3075.77,153.7885,3119768,0.0000,1.0
2022-02-28,3048.5,3089.0,3017.0,3071.26,153.563,2884171,0.0000,1.0
2022-03-01,3054.65,3081.98,2999.54,3022.84,151.142,2243679,0.0000,1.0
2022-03-02,3016.98,3059.99,2975.0,3041.05,152.0525,2366736,0.0000,1.0
2022-03-03,3070.63,3078.58,2937.12,2957.97,147.8985,3259860,0.0000,1.0
2022-03-04,2943.18,2957.0,2876.14,2912.82,145.641,3049156,0.0000,1.0
2022-03-07,2908.87,2921.89,2748.33,2749.06,137.453,4346693,0.0000,1.0
2022-03-08,2733.67,2813.99,2671.45,2720.29,136.0145,4583129,0.0000,1.0
2022-03-09,2790.0,2805.0,2736.56,2785.58,139.279,4132833,0.0000,1.0
2022-03-10,2913.7,2973.485,2879.56,2936.35,146.8175,6753145,0.0000,1.0
2022-03-11,2991.49,2993.5,2907.38,2910.49,145.5245,3445028,0.0000,1.0
2022-03-14,2919.62,2949.0,2817.68,2837.06,141.853,3704305,0.0000,1.0
2022-03-15,2857.0,2959.7,2840.0,2947.33,147.3665,3779230,0.0000,1.0
2022-03-16,2970.0,3063.0,2947.07,3062.08,153.104,4247884,0.0000,1.0
2022-03-17,3052.81,3149.97,3042.8,3144.78,157.239,3646742,0.0000,1.0
2022-03-18,3136.26,3231.88,3120.22,3225.01,161.2505,5063616,0.0000,1.0
2022-03-21,3222.415,3261.68,3191.06,3229.83,161.4915,3283142,0.0000,1.0
2022-03-22,3236.11,3323.34,3233.98,3297.78,164.889,3147275,0.0000,1.0
2022-03-23,3274.1,3327.4,3253.74,3268.16,163.408,2790593,0.0000,1.0
2022-03-24,3274.99,3282.37,3201.0,3272.99,163.6495,2839903,0.0000,1.0
2022-03-25,3280.0,3307.37,3245.0,3295.47,164.7735,2355611,0.0000,1.0
2022-03-28,3299.5,3380.75,3298.0,3379.81,168.9905,2992691,0.0000,1.0
2022-03-29,3407.68,3416.63,3357.37,3386.3,169.315,3307680,0.0000,1.0
2022-03-30,3370.19,3379.01,3310.0,3326.02,166.301,2808363,0.0000,1.0
2022-03-31,3328.895,3329.9,3259.07,3259.95,162.9975,2998289,0.0000,1.0
2022-04-01,3282.99,3316.54,3246.39,3271.2,163.56,2854475,0.0000,1.0
2022-04-04,3282.5,3367.89,3264.11,3366.93,168.3465,2500398,0.0000,1.0
2022-04-05,3354.83,3362.21,3265.3201,3281.1,164.055,2619553,0.0000,1.0
2022-04-06,3233.01,3244.0,3145.09,3175.12,158.756,3952788,0.0000,1.0
2022-04-07,3168.0,3201.58,3090.23,3155.69,157.7845,3406839,0.0000,1.0
2022-04-08,3135.0,3147.37,3084.615,3089.21,154.4605,2300083,0.0000,1.0
2022-04-11,3054.26,3082.7299,3010.69,3022.44,151.122,2605617,0.0000,1.0
2022-04-12,3073.85,3101.98,3007.66,3015.75,150.7875,2758872,0.0000,1.0
2022-04-13,3000.37,3120.5,2992.0,3110.82,155.541,2669544,0.0000,1.0
2022-04-14,3107.8,3117.94,3029.435,3034.13,151.7065,2579907,0.0000,1.0
2022-04-18,3030.47,3080.79,3005.01,3055.7,152.785,2325676,0.0000,1.0
2022-04-19,3040.59,3172.98,3031.01,3162.31,158.1155,2746321,0.0000,1.0
2022-04-20,3152.05,3152.05,3072.07,3079.96,153.998,2958600,0.0000,1.0
2022-04-21,3094.28,3134.76,2951.79,2965.92,148.296,3198466,0.0000,1.0
2022-04-22,2965.0,2992.3,2873.9501,2887.0,144.35,3653929,0.0000,1.0
2022-04-25,2880.46,2924.43,2846.1309,2921.48,146.074,3093749,0.0000,1.0
2022-04-26,2896.0,2897.115,2778.59,2787.82,139.391,3781514,0.0000,1.0
2022-04-27,2803.83,2838.97,2715.67,2763.34,138.167,3566815,0.0000,1.0
2022-04-28,2843.56,2918.75,2806.0,2891.93,144.5965,5865847,0.0000,1.0
2022-04-29,2596.98,2615.22,2432.5,2485.63,124.2815,13633086,0.0000,1.0
2022-05-02,2448.02,2493.365,2367.5,2490.0,124.5,7439449,0.0000,1.0
2022-05-03,2481.07,2524.41,2456.5,2485.07,124.2535,3956668,0.0000,1.0
2022-05-04,2472.0,2520.0,2383.66,2518.57,125.9285,5508760,0.0000,1.0
2022-05-05,2460.0,2469.98,2301.45,2328.14,116.407,7219561,0.0000,1.0
2022-05-06,2297.0,2381.01,2261.625,2295.45,114.7725,6212995,0.0000,1.0
2022-05-09,2226.25,2280.0,2159.14,2175.78,108.789,6406219,0.0000,1.0
2022-05-10,2225.0,2252.85,2143.42,2177.18,108.859,5271691,0.0000,1.0
2022-05-11,2162.07,2203.12,2088.57,2107.44,105.372,5485182,0.0000,1.0
2022-05-12,2055.0,2215.615,2048.11,2138.61,106.9305,6601257,0.0000,1.0
2022-05-13,2181.38,2263.68,2156.0,2261.1,113.055,4684228,0.0000,1.0
2022-05-16,2262.0,2279.85,2207.0827,2216.21,110.8105,3728287,0.0000,1.0
2022-05-17,2265.5,2316.0,2225.53,2307.37,115.3685,3822387,0.0000,1.0
2022-05-18,2228.79,2257.06,2124.975,2142.25,107.1125,5418959,0.0000,1.0
2022-05-19,2125.61,2200.68,2123.8581,2146.38,107.319,4407127,0.0000,1.0
2022-05-20,2191.37,2197.9599,2100.1868,2151.82,107.591,4975032,0.0000,1.0
2022-05-23,2169.22,2176.375,2079.0,2151.14,107.557,5389868,0.0000,1.0
2022-05-24,2080.5,2108.0,2025.2,2082.0,104.1,5146734,0.0000,1.0
2022-05-25,2073.11,2163.4999,2073.0,2135.5,106.775,4656005,0.0000,1.0
2022-05-26,2159.4,2253.3099,2149.07,2221.55,111.0775,4650130,0.0000,1.0
2022-05-27,2271.0,2303.74,2252.56,2302.93,115.1465,4683008,0.0000,1.0
2022-05-31,2325.6,2439.8899,2313.5,2404.19,120.2095,7231708,0.0000,1.0
2022-06-01,2445.12,2503.58,2412.445,2433.68,121.684,6376449,0.0000,1.0
