Date,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient
2022-02-28,216.0,218.65,213.24,216.12,211.507259110637,8409382,0.0000,1.0
2022-03-01,214.48,215.15,207.28,208.97,204.509864595363,9317829,0.0000,1.0
2022-03-02,206.9,210.54,206.19,208.48,204.030322873337,8865706,0.0000,1.0
2022-03-03,210.55,211.5,206.56,207.23,202.807002153883,8610028,0.0000,1.0
2022-03-04,205.0,206.37,196.86,200.29,196.015125519477,10914620,0.0000,1.0
2022-03-07,199.84,200.18,190.045,190.7,186.62980895983,13412350,0.0000,1.0
2022-03-08,190.01,196.42,186.67,191.71,187.618252101148,11070893,0.0000,1.0
2022-03-09,196.5,200.5,195.24,199.76,195.496437534429,8457627,0.0000,1.0
2022-03-10,196.9,199.94,196.3,197.97,193.744642264172,7061604,0.0000,1.0
2022-03-11,200.75,200.84,196.46,196.71,192.511534978962,5432099,0.0000,1.0
2022-03-14,198.42,204.43,198.16,200.33,196.0542717825,7994657,0.0000,1.0
2022-03-15,202.09,206.41,201.4,206.14,201.74026648652,8277668,0.0000,1.0
2022-03-16,210.0,213.665,207.0,211.87,207.347968664495,9232292,0.0000,1.0
2022-03-17,209.93,213.54,208.72,213.45,208.894246053884,6668467,0.0000,1.0
2022-03-18,211.7,219.26,210.29,219.11,214.43344227157,14439387,0.0000,1.0
2022-03-21,216.34,218.055,214.55,217.04,212.407623160155,6050182,0.0000,1.0
2022-03-22,217.84,219.57,217.175,218.47,213.807102063209,6246302,0.0000,1.0
2022-03-23,215.3,217.285,214.2,214.68,210.097993641826,6007963,0.0000,1.0
2022-03-24,214.99,217.66,214.0,217.31,212.671860435557,5486991,0.0000,1.0
2022-03-25,218.42,218.93,215.6875,218.43,213.767955800187,4992844,0.0000,1.0
2022-03-28,218.5,220.98,217.51,220.77,216.058012187004,4316817,0.0000,1.0
2022-03-29,224.84,228.81,223.78,228.12,223.251138017391,8032486,0.0000,1.0
2022-03-30,225.84,226.16,222.73,223.95,219.170140097294,7084039,0.0000,1.0
2022-03-31,223.91,225.92,220.44,221.77,217.036668762567,10759520,0.0000,1.0
2022-04-01,223.08,226.63,222.23,226.36,221.5287024444,6559565,0.0000,1.0
2022-04-04,225.76,229.24,224.96,227.74,222.879248518677,8521645,0.0000,1.0
2022-04-05,226.83,228.99,225.31,226.09,221.264465168998,4532397,0.0000,1.0
2022-04-06,222.78,222.87,218.62,219.01,214.335576614013,7430023,0.0000,1.0
2022-04-07,218.31,218.68,213.68,216.15,211.536618807904,6995062,0.0000,1.0
2022-04-08,214.81,219.405,213.08,216.98,212.348903765621,5438734,0.0000,1.0
2022-04-11,215.25,217.3,213.41,214.75,210.166499602116,6942735,0.0000,1.0
2022-04-12,216.5,216.99,210.7,211.4,206.88800007398,7446590,0.0000,1.0
2022-04-13,210.43,213.85,207.171,213.27,208.718087870283,8052883,0.0000,1.0
2022-04-14,214.27,215.95,212.53,212.79,208.248332714013,8191575,0.0000,1.0
2022-04-18,211.67,215.8319,211.52,213.17,208.620222212727,4744430,0.0000,1.0
2022-04-19,213.1,216.51,212.44,215.7,211.0962233489,5028806,0.0000,1.0
2022-04-20,218.66,220.8187,217.39,217.79,213.141615591827,7122134,0.0000,1.0
2022-04-21,219.51,223.92,215.35,216.45,211.830215780573,8850268,0.0000,1.0
2022-04-22,216.24,216.56,207.95,208.17,203.726939334912,6201091,0.0000,1.0
2022-04-25,206.35,210.5312,205.33,209.95,205.468948039414,6839415,0.0000,1.0
2022-04-26,206.98,208.56,201.1,201.1,196.807837345683,7855387,0.0000,1.0
2022-04-27,217.37,221.8,213.05,214.11,209.540159393756,15955804,0.0000,1.0
2022-04-28,220.4,224.93,219.27,220.66,215.950359963692,10801088,0.0000,1.0
2022-04-29,218.62,221.2008,212.35,213.13,208.581075949704,7964954,0.0000,1.0
2022-05-02,211.77,212.14,206.96,211.53,207.015225428803,8803722,0.0000,1.0
2022-05-03,213.61,213.61,206.27,208.56,204.108615399382,6616908,0.0000,1.0
2022-05-04,209.35,214.8,205.33,214.52,209.941408589736,7159108,0.0000,1.0
2022-05-05,212.27,214.58,203.07,205.24,200.859475568513,7749564,0.0000,1.0
2022-05-06,203.75,205.72,200.22,202.82,198.491126655651,8825334,0.0000,1.0
2022-05-09,200.05,200.75,192.08,193.0,188.880719083624,10314141,0.0000,1.0
2022-05-10,196.71,197.75,190.97,193.58,189.448339897451,11016488,0.0000,1.0
2022-05-11,193.49,198.32,191.4,196.72,192.521321544718,9427340,0.0000,1.0
2022-05-12,194.53,196.06,189.95,193.97,190.197012177756,9308563,0.3750,1.0
2022-05-13,197.0,200.54,196.5,199.23,195.35469782015,6684482,0.0000,1.0
2022-05-16,197.32,199.94,195.88,197.81,193.962318806424,5161272,0.0000,1.0
2022-05-17,202.85,204.8,200.15,204.0,200.031914647947,7265568,0.0000,1.0
2022-05-18,202.82,205.46,199.13,199.99,196.099914757073,8748239,0.0000,1.0
2022-05-19,196.35,200.42,193.31,197.37,193.530877421889,9012392,0.0000,1.0
2022-05-20,199.67,201.66,194.02,199.03,195.158588099906,6966630,0.0000,1.0
2022-05-23,200.88,207.96,200.77,207.56,203.522667668274,12187430,0.0000,1.0
2022-05-24,203.91,204.6729,199.03,202.63,198.688563064282,7458655,0.0000,1.0
2022-05-25,200.59,204.95,200.47,203.84,199.875026871753,5457179,0.0000,1.0
2022-05-26,205.11,209.74,204.67,208.55,204.493410783477,9212253,0.0000,1.0
2022-05-27,210.0,213.23,209.64,212.88,208.73918622674,4897174,0.0000,1.0
2022-05-31,210.38,214.35,209.11,212.17,208.042996719877,9586408,0.0000,1.0
2022-06-01,212.05,214.11,208.82,209.93,205.846567853155,5246111,0.0000,1.0
2022-06-02,211.89,215.25,211.08,215.05,210.866976691378,5337228,0.0000,1.0
2022-06-03,212.95,214.21,211.27,212.65,208.513660048461,4352528,0.0000,1.0
